target,id
0.3220348797587462,50000
0.5000894542434335,50001
0.15531561488118173,50002
0.36576227700009584,50003
0.1491722722548274,50004
0.040612905203581955,50005
0.19304222620862568,50006
0.3298206917692925,50007
0.3248542927992986,50008
0.09982902217889492,50009
0.06797625882100451,50010
0.35798699683280233,50011
0.14892712055080717,50012
0.12764939624745644,50013
0.0844569901417823,50014
0.0794700650926739,50015
0.0656402081760265,50016
0.08583444829370898,50017
0.16051662066916397,50018
0.3557211355849383,50019
0.05289049556980228,50020
0.088688017114387,50021
0.1723539987231069,50022
0.24870005973335765,50023
0.13907609863137263,50024
0.45116008368433,50025
0.5722252641455762,50026
0.5050086545106671,50027
0.3195119338755647,50028
0.1587605243288828,50029
0.06271354717297703,50030
0.051807755911571884,50031
0.04725970651079109,50032
0.09597049489511789,50033
0.1407171401953693,50034
0.13634954821123968,50035
0.2520456099921538,50036
0.06871041677492797,50037
0.15137818698703584,50038
0.10984502469547974,50039
0.6362986051516072,50040
0.08135073661339536,50041
0.2504428439316645,50042
0.14240914637713675,50043
0.09266510606816616,50044
0.19074441800960595,50045
0.09951730203319167,50046
0.07688402645616829,50047
0.2160898605571967,50048
0.14252983206937234,50049
0.06297813016202618,50050
0.23351354862910909,50051
0.13640789544729345,50052
0.10370934099562844,50053
0.30162180941731986,50054
0.1469182521990115,50055
0.07652162266812902,50056
0.05471335238067254,50057
0.5076478562544608,50058
0.048932278312903255,50059
0.3174176222075338,50060
0.1505930831156582,50061
0.34021934603882475,50062
0.18863183747148066,50063
0.06081280535914625,50064
0.11587129655278411,50065
0.08659383069906755,50066
0.07533042136529429,50067
0.3330049764394105,50068
0.20132025989758764,50069
0.25284772113268517,50070
0.10236288988523087,50071
0.2342196535625597,50072
0.13843407940084143,50073
0.46544312204083205,50074
0.3274308651282411,50075
0.4145588449729307,50076
0.06369303220007194,50077
0.059907913193256127,50078
0.07479564401274116,50079
0.3232990795826862,50080
0.09275757868584537,50081
0.430920255278177,50082
0.11064012015686388,50083
0.23154665039208577,50084
0.05745942889262689,50085
0.17898558162546774,50086
0.09550688259721372,50087
0.0547764413202606,50088
0.05381892438694558,50089
0.24383491518227823,50090
0.09955750452933457,50091
0.11813874068961301,50092
0.24951058108522542,50093
0.10004605331342396,50094
0.07036189078165568,50095
0.29134877878090837,50096
0.11936969083218284,50097
0.0721996728620307,50098
0.07158179909998988,50099
0.16837512816127884,50100
0.06025313392219621,50101
0.08352304420696954,50102
0.349939001742798,50103
0.13715394582904764,50104
0.5086758900073379,50105
0.5812190898103972,50106
0.18198582119798404,50107
0.484468076093344,50108
0.09055270356724725,50109
0.321311092796726,50110
0.13338222385917778,50111
0.13304752015117957,50112
0.0432158160471627,50113
0.22513248451317686,50114
0.0902108115501442,50115
0.14105838214911812,50116
0.048439126340083884,50117
0.6845627011234455,50118
0.2118942306748601,50119
0.26780168423979156,50120
0.3636006660197597,50121
0.11379099180365952,50122
0.23930699913422376,50123
0.4022973907054786,50124
0.17250138782944435,50125
0.17166768855678538,50126
0.08215391201140491,50127
0.4169225165395716,50128
0.04447940170488091,50129
0.25615890886959425,50130
0.08656524642218098,50131
0.09363719174633495,50132
0.06838310207896742,50133
0.049353652850929,50134
0.1899236943297535,50135
0.2598007045631785,50136
0.08643851629943247,50137
0.145922009755782,50138
0.1615476290519442,50139
0.07110538883281806,50140
0.1755317836032238,50141
0.07962071485268327,50142
0.08381911398045254,50143
0.07697615408344594,50144
0.07880695268560939,50145
0.04109332528853654,50146
0.0581477409065837,50147
0.032876580272770996,50148
0.16554229765481845,50149
0.08346613111565006,50150
0.22299427544950196,50151
0.16867057505691996,50152
0.13889667144148415,50153
0.18079319199883942,50154
0.29746311437486783,50155
0.16816152581647215,50156
0.15879651309565995,50157
0.06443437723937985,50158
0.401264958002379,50159
0.23610987306038583,50160
0.0835561912538522,50161
