target,id
0.2857150406897376,50000
0.5241151741333415,50001
0.12862831608001996,50002
0.3974446329478525,50003
0.15394808730873402,50004
0.07939457565733089,50005
0.217947629654185,50006
0.2568951788564523,50007
0.28155397149157013,50008
0.11097172331445845,50009
0.0916095002654632,50010
0.3772692053787991,50011
0.1824120055252833,50012
0.10908621317376878,50013
0.0873315617088311,50014
0.08831553738066839,50015
0.09018662944866396,50016
0.09352920017475894,50017
0.17506408472471122,50018
0.2464967276895052,50019
0.07605947330260902,50020
0.12492298463684667,50021
0.16742335690333784,50022
0.24632934884723584,50023
0.14019105393024223,50024
0.35930578342437225,50025
0.501508449662268,50026
0.5065888907876556,50027
0.1841130111345604,50028
0.12881710279741382,50029
0.08951128846883112,50030
0.07621767346120702,50031
0.07067033885323651,50032
0.10354126653971947,50033
0.13732559798992441,50034
0.13759545671619278,50035
0.2166248660157259,50036
0.09649358034516961,50037
0.15742586255935426,50038
0.08963033182998997,50039
0.5926015677900276,50040
0.0732620834143886,50041
0.21100336840799622,50042
0.12646100760099063,50043
0.08999475545350771,50044
0.1472737547957572,50045
0.10949953977703789,50046
0.08313111965521122,50047
0.2290260415416881,50048
0.1152051045380656,50049
0.0800354641890521,50050
0.15682011326369005,50051
0.10374931022931091,50052
0.1056832787085267,50053
0.23941573777416816,50054
0.11805914897449621,50055
0.09109459428733882,50056
0.07279798263896951,50057
0.4463281133293102,50058
0.07288956609739279,50059
0.23949131031050652,50060
0.18750478487978453,50061
0.2200270687078381,50062
0.19225685025350728,50063
0.08270471829263046,50064
0.0954307801240099,50065
0.09524995984153621,50066
0.08725361451122536,50067
0.2807492333434004,50068
0.1949539374315913,50069
0.22014113002724303,50070
0.11046004944106912,50071
0.23684982765715312,50072
0.1274583474585321,50073
0.3347161419027466,50074
0.220557314376985,50075
0.3510773691438977,50076
0.08093413430678018,50077
0.08463634663405302,50078
0.1061948835151088,50079
0.24749647544230208,50080
0.11413776635437742,50081
0.36037478636977405,50082
0.11999868405868329,50083
0.17601537385034047,50084
0.07848052954169484,50085
0.2149616527156822,50086
0.0972305535014753,50087
0.08714545999824035,50088
