target,id
0.290806879942901,50000
0.5544581330586225,50001
0.12257546599868707,50002
0.3212109886102578,50003
0.18314328348357514,50004
0.060729993666867946,50005
0.2045550567913258,50006
0.3019676810417389,50007
0.345943530385391,50008
0.1246095001677341,50009
0.08298123689535204,50010
0.36438862865017474,50011
0.13116192841654567,50012
0.10177227690651591,50013
0.09562423328441058,50014
0.08289875067053942,50015
0.07784198713662187,50016
0.0865984261887295,50017
0.17005691445523496,50018
0.2247272724726636,50019
0.07376096502180571,50020
0.12487090786649803,50021
0.21234753935403944,50022
0.1794107200206173,50023
0.14127404321902937,50024
0.3329203467820523,50025
0.45850085304480037,50026
0.508841495543707,50027
0.22045678790019488,50028
0.1648800965084312,50029
0.08124246917895311,50030
0.06532836085803473,50031
0.06327964445623092,50032
0.10165879434415834,50033
0.1386282957303299,50034
0.12804389859600662,50035
0.20171497902233212,50036
0.09222539188329561,50037
0.17677750412058674,50038
0.08758089372042467,50039
0.6682456792017055,50040
0.0677383565728345,50041
0.20163684476768273,50042
0.11160127554418783,50043
0.08940589421924214,50044
0.14429420447975205,50045
0.11615460091062026,50046
0.09215828105995882,50047
0.18788274067722308,50048
0.11390436622239265,50049
0.08556196512428325,50050
0.17322705054288073,50051
0.09930438949411709,50052
0.08818184379911628,50053
0.24317352016759206,50054
0.11970776495753717,50055
0.0898545341163703,50056
0.0660720854873798,50057
0.3666079912647131,50058
0.06546415824413306,50059
0.2515246714608619,50060
0.20148655252218442,50061
0.15331588529540108,50062
0.17696545237117797,50063
0.09323463127705978,50064
0.10117320326891961,50065
0.08291849116295272,50066
0.08040017026914781,50067
0.37305254239027136,50068
0.2127109608353538,50069
0.2428101578886533,50070
0.1053087188778519,50071
0.19979651764714587,50072
0.12864170662806657,50073
0.3675330905560689,50074
0.2259600600447206,50075
0.322185465809711,50076
0.06765115190358732,50077
0.07642009239944599,50078
0.09874289937145714,50079
0.24228850939647228,50080
0.1351218805890134,50081
0.4066271130191805,50082
0.11159218465271176,50083
0.19230502492349058,50084
0.0703719906787017,50085
0.16668321835204403,50086
0.13799327263224137,50087
0.07100572149210306,50088
0.06927192584115915,50089
0.2121975815043633,50090
0.10670857446443997,50091
0.08854091476631036,50092
0.20107656953192493,50093
0.10080397258314544,50094
0.07665688336053875,50095
0.24459016410014933,50096
0.1240825884950714,50097
0.08434318719969275,50098
0.09198619715512409,50099
0.10965808644399987,50100
0.07660592419470796,50101
0.11445062292334447,50102
0.30580506414642544,50103
0.1289552905883129,50104
0.4238052141942461,50105
0.5289561338181555,50106
0.1263640013503665,50107
0.429537142123537,50108
0.08284366572517275,50109
0.28268283858877497,50110
0.11223648302183237,50111
0.13919848140277047,50112
0.059757388950820896,50113
0.30774448959920553,50114
0.11972376279495214,50115
0.14950646544921173,50116
0.06320894617345851,50117
0.6871345466553118,50118
0.18100047581663306,50119
0.21722297453142841,50120
0.36312131352319843,50121
0.07952813017685043,50122
0.16706111412635222,50123
0.35095711628999215,50124
0.10675720864729774,50125
0.12430650353716957,50126
0.09563561008006044,50127
0.5041688294131744,50128
0.059014067153475624,50129
0.22073482338543707,50130
0.08313735970959181,50131
0.08165119260967324,50132
0.10458835749828009,50133
0.0667336328693483,50134
0.21669505507575884,50135
0.22327421500835526,50136
0.08095432393894228,50137
0.13046723531353283,50138
0.14314357534236016,50139
0.09382917898735697,50140
0.15896952509748702,50141
0.09279200489845474,50142
0.08713830543151854,50143
0.07957749663658432,50144
0.08231059502484703,50145
0.05766032070648602,50146
0.06745286114262114,50147
0.0503429772558381,50148
0.13614551959684768,50149
0.09499242190854379,50150
0.17577898272099873,50151
0.15687112666834327,50152
0.1807483568785971,50153
0.15796249529798864,50154
0.22460866804512658,50155
0.14003981709590954,50156
0.15600166038751306,50157
0.0887800093488558,50158
0.29131188398732194,50159
0.17511721951946463,50160
0.07827779599517899,50161
0.3531501897689136,50162
0.30455379125347076,50163
