target,id
0.30306137867843796,50000
0.48529768764211995,50001
0.13425123727420682,50002
0.41338648650755666,50003
0.14578196148888237,50004
0.039527991547073496,50005
0.21848458369008644,50006
0.3582938511896888,50007
0.26160203592861586,50008
0.10927129748815023,50009
0.05955477245669145,50010
0.34351485451105407,50011
0.1596202221874157,50012
0.13584020396489452,50013
0.07545085144579947,50014
0.06874315572042326,50015
0.06123682980276132,50016
0.06974478915531034,50017
0.16427150375888241,50018
0.36975138641446753,50019
0.051496476897538286,50020
0.09342025486943986,50021
0.17686502556502057,50022
0.2525481034219662,50023
0.1585035267063454,50024
0.4217941520884697,50025
0.5891160827007426,50026
0.5096441704383974,50027
0.30922291770401794,50028
0.14325644067791796,50029
0.055777908041321184,50030
0.04333522945463339,50031
0.04585391853180214,50032
0.08029617730956429,50033
0.1310300757856318,50034
0.1452834817996109,50035
0.23481911875083122,50036
0.07029252385645798,50037
0.14789142247768644,50038
0.0937048526291248,50039
0.6513173301364636,50040
0.06360178160360255,50041
0.27723118603686336,50042
0.1706411149707621,50043
0.08219080833839028,50044
0.15501025793125248,50045
0.09971771063381565,50046
0.09122400008333818,50047
0.21261252626519397,50048
0.11295938523491342,50049
0.07926288629742068,50050
0.22170166783670675,50051
0.1540505373591667,50052
0.07926303712184851,50053
0.33449831174867245,50054
0.17998396979989809,50055
0.0717935567062826,50056
0.049661083192203644,50057
0.5233541300992578,50058
0.04755199016053788,50059
0.32550689406873956,50060
0.14392530197037592,50061
0.36475579572641065,50062
0.19616095759052773,50063
0.05984938834675615,50064
0.11793959242132901,50065
0.08489229459188853,50066
0.06793959538591365,50067
0.3202535162440968,50068
0.18692116713702964,50069
0.23220238898844844,50070
0.1076763185557996,50071
0.1924309270940914,50072
0.1281572379579467,50073
0.4469061280020144,50074
0.3132506177429939,50075
0.3506000565523188,50076
0.05904143882115063,50077
0.06044276550631079,50078
0.08569493166776172,50079
0.31969454850261125,50080
0.07771509470381582,50081
0.4343077439702772,50082
0.09467081436896671,50083
0.20576025824980035,50084
0.05474223252642241,50085
0.1931134543330684,50086
0.09264430011305971,50087
0.05732491852779483,50088
0.04870020371991054,50089
0.2685596247395352,50090
0.08824112987640519,50091
0.12381365091584433,50092
0.25309063785071567,50093
0.08916373736591263,50094
0.06626815124108114,50095
0.25064974685953667,50096
0.11243587090597446,50097
0.06544092112787384,50098
0.0663744740704004,50099
0.18263150707476927,50100
0.05651144457272331,50101
0.08188650336731848,50102
0.3192100200837522,50103
0.1356949967957872,50104
0.47421803684056224,50105
0.5127223488687086,50106
0.1876113585954704,50107
0.4956329468274288,50108
0.06690338669139366,50109
0.3440532722677922,50110
0.11583945488103474,50111
0.13416801292679617,50112
0.041538759397723266,50113
0.1916963555697083,50114
0.08897014139947779,50115
0.14850604958154892,50116
0.04498175954480473,50117
0.6765477510022887,50118
0.23482077120918604,50119
0.2685150168908176,50120
0.37837317219818783,50121
0.08574263810808244,50122
0.25579084683718223,50123
0.38221173087914817,50124
0.15258299052675386,50125
0.19876627165915248,50126
0.07591481189945538,50127
0.43798215313590394,50128
0.04414856449571546,50129
0.23589208696308184,50130
0.08316698910169583,50131
0.08593276853634693,50132
0.07273527379272593,50133
0.04439361776499563,50134
0.2050477430169094,50135
0.27114130555678045,50136
0.07804606845086685,50137
0.14482798167536134,50138
0.13797099813577984,50139
0.0670740956031211,50140
0.18407885856190961,50141
0.08490335016882022,50142
0.07707428278581428,50143
0.062034794372082744,50144
0.06872059811370498,50145
0.0377676704380275,50146
0.061092459925936815,50147
0.03262187987247569,50148
0.16959788324542993,50149
0.08520263339702278,50150
0.21490544058503594,50151
0.17447643775293492,50152
0.13303364003322887,50153
0.15080395810474795,50154
0.28276030740946206,50155
0.17338889412160974,50156
0.15040835298488822,50157
0.0680466460188411,50158
0.4238847871675733,50159
0.19173098653414006,50160
0.0685489206261719,50161
0.3584388493900667,50162
0.35440432337028643,50163
0.08514749422782021,50164
0.07715307764589728,50165
0.3916435753443518,50166
0.5212009691453465,50167
0.12146254581707443,50168
