target,id
0.71234393,50000
0.723252,50001
0.3567933,50002
0.5754165,50003
0.45787206,50004
0.12453179,50005
0.6699522,50006
0.6014086,50007
0.7026738,50008
0.33282143,50009
0.4326594,50010
0.7088583,50011
0.353415,50012
0.5671607,50013
0.20919089,50014
0.37372535,50015
0.2635148,50016
0.2026776,50017
0.54687107,50018
0.69029665,50019
0.38531628,50020
0.12664478,50021
0.639666,50022
0.50208634,50023
0.49758074,50024
0.65776616,50025
0.80271095,50026
0.7891522,50027
0.4515348,50028
0.52679235,50029
0.13533539,50030
0.16927229,50031
0.14069055,50032
0.42810553,50033
0.48024553,50034
0.1824323,50035
0.7076721,50036
0.37249142,50037
0.5344503,50038
0.089860156,50039
0.8578226,50040
0.14955272,50041
0.58440787,50042
0.5880966,50043
0.46952686,50044
0.5479186,50045
0.5276624,50046
0.31986168,50047
0.5525632,50048
0.28898826,50049
0.4245138,50050
0.37441203,50051
0.5396535,50052
0.36153644,50053
0.5173726,50054
0.4810279,50055
0.29674032,50056
0.20138268,50057
0.49744168,50058
0.08029336,50059
0.41930532,50060
0.60578954,50061
0.4863063,50062
0.38598794,50063
0.47679606,50064
0.345517,50065
0.2635653,50066
0.3259273,50067
0.70588934,50068
0.6306645,50069
0.71402377,50070
0.6010001,50071
0.6078383,50072
0.6242852,50073
0.74859744,50074
0.53009564,50075
0.661772,50076
0.049463056,50077
0.1883053,50078
0.17195414,50079
0.6448065,50080
0.53564054,50081
0.62069994,50082
0.3423389,50083
0.5780286,50084
0.16045468,50085
0.32127923,50086
0.36794457,50087
0.18854822,50088
0.25046265,50089
0.37802476,50090
0.5401029,50091
0.23908317,50092
0.6168577,50093
0.486712,50094
0.11063289,50095
0.65447116,50096
0.44247493,50097
0.24465507,50098
0.41789675,50099
0.23502657,50100
0.27986088,50101
0.16082044,50102
0.69417405,50103
0.46369654,50104
0.6177999,50105
0.85525125,50106
0.4960588,50107
0.83746815,50108
0.18062752,50109
0.68051755,50110
0.39240912,50111
0.25357798,50112
0.101746835,50113
0.8009997,50114
0.5413255,50115
0.50607395,50116
0.11854577,50117
0.7763649,50118
0.41752955,50119
0.74818176,50120
0.62233335,50121
0.3436407,50122
0.68099445,50123
0.7420386,50124
0.288592,50125
0.33080524,50126
0.23797037,50127
0.78429115,50128
0.04585465,50129
0.5910568,50130
0.2625781,50131
0.11418599,50132
0.31453153,50133
0.23180614,50134
0.5036094,50135
0.62993824,50136
0.1711521,50137
0.54983866,50138
0.37471017,50139
0.43037343,50140
0.60493016,50141
0.34284222,50142
0.3735751,50143
0.16914515,50144
0.2280955,50145
0.10646353,50146
0.17900859,50147
0.08177269,50148
0.60659754,50149
0.3816076,50150
0.6739082,50151
0.24896634,50152
0.6979123,50153
0.2765532,50154
0.25118914,50155
0.6064797,50156
0.686746,50157
0.36481845,50158
0.6132117,50159
0.35442558,50160
0.14646669,50161
0.5873119,50162
0.7018559,50163
0.17950335,50164
0.3072242,50165
0.6989784,50166
0.7945157,50167
0.30986175,50168
0.23287681,50169
0.50747395,50170
0.58451927,50171
0.41835395,50172
0.48749584,50173
0.46923402,50174
0.06508543,50175
0.19814919,50176
0.23675731,50177
0.5643842,50178
0.14877732,50179
0.19094674,50180
0.2991575,50181
0.4732657,50182
0.36082032,50183
0.4270229,50184
0.23385686,50185
0.74066937,50186
0.4035533,50187
0.21072926,50188
0.26648018,50189
0.3883337,50190
0.5362398,50191
0.3863459,50192
0.56164485,50193
0.1980343,50194
0.4708585,50195
0.109658,50196
0.21290927,50197
0.26785785,50198
0.10375213,50199
0.599127,50200
0.51380247,50201
0.6963058,50202
0.31437287,50203
0.493928,50204
0.76745075,50205
0.11687271,50206
0.1897547,50207
0.5363125,50208
0.21145621,50209
0.19687621,50210
0.28970838,50211
0.17760354,50212
0.21617244,50213
0.11196038,50214
0.49564716,50215
0.7502565,50216
0.7678139,50217
0.4961514,50218
0.15363756,50219
0.32382667,50220
0.63352275,50221
0.75565267,50222
0.25208527,50223
0.6781483,50224
0.6687057,50225
0.6587431,50226
0.5722542,50227
0.32071978,50228
0.122032605,50229
0.45573774,50230
0.14990607,50231
0.56324863,50232
0.5190472,50233
0.5686117,50234
0.2505762,50235
0.40432328,50236
0.5203687,50237
0.33351094,50238
0.38476527,50239
0.5853066,50240
0.33823472,50241
0.59574836,50242
0.4903001,50243
0.7702431,50244
0.27321154,50245
0.48005903,50246
0.32781947,50247
0.42754033,50248
0.36719027,50249
